customer_id,rep_id,order_date,product_line,amount,gross_margin_pct,is_self_pay
C1125,R102,2025-11-15,個人護理,20966.0,0.255,0
C1125,R102,2026-03-19,OTC,22777.0,0.215,0
C1125,R102,2026-04-17,個人護理,27917.0,0.224,1
C1126,R109,2025-03-07,醫療器材,48397.0,0.232,1
C1126,R109,2025-04-21,醫療器材,45462.0,0.199,0
C1126,R109,2025-06-12,個人護理,64950.0,0.237,0
C1126,R109,2025-08-14,個人護理,50423.0,0.445,1
C1126,R109,2025-12-14,處方藥,52460.0,0.157,0
C1126,R109,2026-01-29,個人護理,56325.0,0.377,0
C1126,R109,2026-04-01,營養補充品,34902.0,0.351,1
C1126,R109,2026-05-08,營養補充品,63815.0,0.403,0
C1126,R109,2026-06-16,醫療器材,64257.0,0.154,1
C1126,R109,2026-07-08,處方藥,39652.0,0.337,0
C1127,R103,2025-04-27,營養補充品,57962.0,0.379,0
C1127,R103,2025-05-22,營養補充品,62276.0,0.416,1
C1127,R103,2025-07-29,營養補充品,75112.0,0.232,0
C1127,R103,2025-09-03,醫療器材,74192.0,0.229,1
C1127,R103,2025-09-24,處方藥,69260.0,0.361,0
C1128,R116,2025-03-28,個人護理,53203.0,0.175,1
C1128,R116,2025-06-18,OTC,48103.0,0.426,1
C1128,R116,2025-07-25,營養補充品,48610.0,0.263,0
C1128,R116,2025-09-05,處方藥,35077.0,0.329,0
C1128,R116,2025-10-08,OTC,31570.0,0.154,0
C1128,R116,2025-11-21,個人護理,59284.0,0.287,1
C1128,R116,2026-01-18,處方藥,57980.0,0.276,0
C1128,R116,2026-02-05,營養補充品,47647.0,0.33,1
C1128,R116,2026-04-14,個人護理,48734.0,0.29,0
C1128,R116,2026-06-26,營養補充品,58251.0,0.395,0
C1129,R105,2025-04-06,OTC,73291.0,0.373,0
C1129,R105,2025-04-30,醫療器材,57572.0,0.421,0
C1129,R105,2025-05-29,個人護理,134482.0,0.333,1
C1129,R105,2025-06-30,處方藥,90863.0,0.328,0
C1129,R105,2025-08-14,營養補充品,108322.0,0.382,0
C1129,R105,2025-09-13,營養補充品,127181.0,0.391,0
C1129,R105,2025-10-15,處方藥,96173.0,0.272,1
C1129,R105,2025-11-23,OTC,126224.0,0.206,0
C1129,R105,2026-01-01,OTC,67742.0,0.172,1
C1129,R105,2026-04-08,OTC,104566.0,0.193,1
C1129,R105,2026-05-26,OTC,93289.0,0.173,0
C1130,R116,2025-05-14,處方藥,11606.0,0.332,0
C1130,R116,2025-08-17,個人護理,25186.0,0.182,1
C1130,R116,2025-12-04,營養補充品,16055.0,0.436,0
C1130,R116,2026-01-18,營養補充品,9132.0,0.264,0
C1130,R116,2026-04-12,處方藥,10436.0,0.283,0
C1130,R116,2026-05-21,處方藥,5983.0,0.393,0
C1130,R116,2026-07-02,營養補充品,7747.0,0.372,0
C1131,R102,2025-02-19,OTC,26629.0,0.44,1
C1131,R102,2025-11-11,營養補充品,23608.0,0.42,0
C1131,R102,2025-12-30,個人護理,19400.0,0.169,0
C1131,R102,2026-06-03,個人護理,26490.0,0.426,0
C1132,R105,2025-06-12,醫療器材,53283.0,0.368,1
C1132,R105,2025-07-08,處方藥,41656.0,0.185,1
C1132,R105,2025-08-19,OTC,55191.0,0.226,1
C1132,R105,2025-10-13,營養補充品,53647.0,0.345,1
C1132,R105,2025-11-06,營養補充品,54954.0,0.219,1
C1132,R105,2025-12-28,OTC,46657.0,0.397,0
C1132,R105,2026-01-07,營養補充品,49497.0,0.293,0
C1132,R105,2026-02-26,醫療器材,55529.0,0.318,0
C1132,R105,2026-07-17,處方藥,39731.0,0.416,0
C1133,R117,2025-04-15,OTC,57659.0,0.312,1
C1133,R117,2025-05-16,營養補充品,103702.0,0.388,0
C1133,R117,2025-10-03,OTC,81216.0,0.293,0
C1133,R117,2025-10-08,處方藥,45562.0,0.322,0
C1133,R117,2025-12-29,處方藥,80767.0,0.225,0
C1133,R117,2026-01-21,處方藥,46196.0,0.39,1
C1133,R117,2026-05-26,醫療器材,68649.0,0.28,0
C1133,R117,2026-07-02,處方藥,51798.0,0.228,1
C1134,R107,2025-02-26,個人護理,29615.0,0.328,0
C1134,R107,2025-03-26,OTC,63018.0,0.404,0
C1134,R107,2025-05-11,OTC,54316.0,0.395,0
C1134,R107,2025-06-28,營養補充品,24278.0,0.177,1
C1134,R107,2025-08-04,個人護理,47572.0,0.309,1
C1134,R107,2025-09-02,OTC,42027.0,0.236,0
C1134,R107,2025-09-15,個人護理,52631.0,0.377,0
C1134,R107,2026-01-26,處方藥,46004.0,0.178,0
C1134,R107,2026-04-06,OTC,8745.0,0.258,0
C1134,R107,2026-05-07,營養補充品,36395.0,0.232,1
C1134,R107,2026-06-26,OTC,28301.0,0.414,1
C1135,R115,2025-03-13,個人護理,5946.0,0.23,0
C1135,R115,2025-04-18,醫療器材,8314.0,0.281,0
C1135,R115,2025-06-24,醫療器材,5880.0,0.411,0
C1135,R115,2025-08-19,處方藥,3375.0,0.158,0
C1135,R115,2025-09-05,OTC,6893.0,0.175,1
C1136,R102,2025-04-17,OTC,37961.0,0.361,0
C1136,R102,2025-05-15,OTC,35860.0,0.259,1
C1136,R102,2025-06-21,個人護理,19957.0,0.152,1
C1136,R102,2025-08-16,個人護理,17838.0,0.412,0
C1136,R102,2025-11-25,處方藥,48894.0,0.335,0
C1136,R102,2026-06-09,營養補充品,23469.0,0.294,1
C1137,R117,2025-02-21,處方藥,13095.0,0.445,1
C1137,R117,2025-03-15,OTC,14885.0,0.238,0
C1137,R117,2025-04-08,處方藥,12614.0,0.202,0
C1137,R117,2025-05-10,營養補充品,12724.0,0.364,0
C1137,R117,2025-07-07,醫療器材,18143.0,0.331,0
C1137,R117,2025-10-19,營養補充品,9707.0,0.312,1
C1137,R117,2025-11-08,營養補充品,13892.0,0.397,0
C1137,R117,2026-01-23,處方藥,12896.0,0.166,1
C1137,R117,2026-03-28,OTC,19748.0,0.409,0
C1137,R117,2026-04-19,處方藥,15604.0,0.395,1
C1137,R117,2026-05-19,個人護理,12232.0,0.364,1
C1137,R117,2026-07-14,處方藥,12754.0,0.215,0
C1138,R116,2025-03-01,處方藥,2159.0,0.177,0
C1138,R116,2025-03-10,個人護理,3163.0,0.435,0
C1138,R116,2025-04-17,處方藥,5914.0,0.292,0
C1138,R116,2025-07-09,處方藥,5886.0,0.252,0
C1138,R116,2025-08-20,營養補充品,3357.0,0.337,0
C1138,R116,2026-03-14,OTC,4162.0,0.249,0
C1138,R116,2026-06-12,處方藥,1049.0,0.313,0
C1138,R116,2026-07-02,個人護理,1591.0,0.395,1
C1139,R105,2025-03-07,個人護理,13779.0,0.351,1
C1139,R105,2025-03-20,OTC,12069.0,0.194,1
C1139,R105,2025-08-15,處方藥,17714.0,0.413,0
C1139,R105,2026-01-23,處方藥,10964.0,0.265,0
C1139,R105,2026-03-15,OTC,11271.0,0.381,1
C1139,R105,2026-04-04,個人護理,6949.0,0.318,0
C1139,R105,2026-05-18,OTC,5589.0,0.153,1
C1139,R105,2026-07-29,醫療器材,6766.0,0.358,1
C1140,R104,2025-04-09,醫療器材,265444.0,0.31,0
C1140,R104,2025-06-26,醫療器材,198716.0,0.447,0
C1140,R104,2025-07-18,醫療器材,254561.0,0.432,0
C1140,R104,2025-09-29,營養補充品,145878.0,0.186,0
C1140,R104,2025-10-27,醫療器材,170680.0,0.405,0
C1140,R104,2025-11-07,個人護理,239384.0,0.234,0
C1140,R104,2025-12-10,營養補充品,223018.0,0.398,1
C1140,R104,2026-05-20,OTC,47696.0,0.287,1
C1140,R104,2026-06-28,個人護理,43900.0,0.357,0
C1141,R111,2025-04-11,醫療器材,20103.0,0.336,0
C1141,R111,2025-09-28,個人護理,30818.0,0.221,1
C1141,R111,2025-10-28,處方藥,14044.0,0.441,1
C1141,R111,2025-11-17,個人護理,27339.0,0.287,0
C1141,R111,2026-02-18,處方藥,16580.0,0.412,1
C1141,R111,2026-03-23,OTC,21005.0,0.189,1
C1141,R111,2026-04-11,營養補充品,20687.0,0.362,0
C1141,R111,2026-06-18,營養補充品,22404.0,0.198,1
C1142,R108,2025-02-15,OTC,256390.0,0.212,0
C1142,R108,2025-03-23,OTC,196001.0,0.422,0
C1142,R108,2025-04-13,營養補充品,208649.0,0.387,0
C1142,R108,2025-05-08,營養補充品,58794.0,0.328,1
C1142,R108,2025-07-08,營養補充品,169641.0,0.213,0
C1142,R108,2025-09-07,個人護理,158100.0,0.221,0
C1142,R108,2025-11-21,處方藥,191660.0,0.228,0
C1142,R108,2026-02-15,OTC,173264.0,0.156,0
C1142,R108,2026-03-12,醫療器材,124899.0,0.302,0
C1142,R108,2026-05-25,個人護理,199770.0,0.256,0
C1142,R108,2026-07-07,處方藥,212224.0,0.198,0
C1143,R105,2025-02-12,個人護理,5189.0,0.157,0
C1143,R105,2025-05-17,個人護理,8822.0,0.208,1
C1143,R105,2025-06-22,營養補充品,10264.0,0.387,1
C1143,R105,2025-07-20,營養補充品,8681.0,0.261,0
C1143,R105,2025-08-15,營養補充品,4632.0,0.426,0
C1143,R105,2025-10-10,個人護理,11219.0,0.228,1
C1143,R105,2025-12-08,營養補充品,10871.0,0.318,0
C1143,R105,2026-01-03,OTC,6068.0,0.372,0
C1143,R105,2026-03-02,營養補充品,6898.0,0.244,0
C1143,R105,2026-04-23,個人護理,13063.0,0.441,0
C1143,R105,2026-05-29,營養補充品,9890.0,0.246,0
C1143,R105,2026-06-27,醫療器材,10353.0,0.261,0
C1144,R105,2025-04-08,OTC,19561.0,0.361,0
C1144,R105,2025-11-19,醫療器材,19689.0,0.426,0
C1144,R105,2026-03-16,個人護理,18882.0,0.211,0
C1145,R103,2025-02-12,營養補充品,25695.0,0.435,0
C1145,R103,2025-04-04,個人護理,41979.0,0.201,0
C1145,R103,2025-04-14,醫療器材,47864.0,0.355,1
C1145,R103,2025-06-18,個人護理,49833.0,0.275,1
C1145,R103,2025-08-16,OTC,59085.0,0.161,1
C1145,R103,2025-09-06,處方藥,67095.0,0.206,0
C1145,R103,2025-10-31,醫療器材,41897.0,0.293,0
C1145,R103,2025-11-26,個人護理,28792.0,0.201,1
C1145,R103,2026-01-31,醫療器材,38477.0,0.283,0
C1145,R103,2026-05-01,個人護理,46398.0,0.438,0
C1145,R103,2026-05-05,處方藥,38859.0,0.183,1
C1145,R103,2026-06-14,個人護理,58479.0,0.344,0
C1146,R100,2025-05-20,處方藥,36816.0,0.233,0
C1146,R100,2025-08-28,醫療器材,37007.0,0.17,1
C1146,R100,2025-10-13,處方藥,35175.0,0.219,0
C1146,R100,2025-11-25,營養補充品,38621.0,0.295,0
C1146,R100,2026-03-16,個人護理,39857.0,0.346,0
C1146,R100,2026-04-06,OTC,38054.0,0.219,0
C1146,R100,2026-06-27,OTC,44477.0,0.268,1
C1146,R100,2026-07-28,OTC,45672.0,0.172,1
C1147,R102,2025-06-29,個人護理,12974.0,0.224,0
C1147,R102,2025-09-01,個人護理,10325.0,0.338,0
C1147,R102,2025-10-26,個人護理,15931.0,0.183,0
C1147,R102,2026-03-28,個人護理,15409.0,0.185,1
C1147,R102,2026-07-03,個人護理,11847.0,0.348,0
C1148,R110,2025-03-20,OTC,46687.0,0.418,1
C1148,R110,2025-05-23,營養補充品,44044.0,0.27,1
C1148,R110,2025-06-21,OTC,48730.0,0.35,0
C1148,R110,2025-08-28,處方藥,73738.0,0.304,0
C1148,R110,2025-10-02,營養補充品,50178.0,0.244,0
C1148,R110,2026-01-01,醫療器材,57071.0,0.382,0
C1148,R110,2026-01-11,個人護理,42884.0,0.344,0
C1148,R110,2026-02-22,個人護理,30356.0,0.442,1
C1148,R110,2026-03-20,個人護理,38717.0,0.192,0
C1148,R110,2026-05-10,醫療器材,70935.0,0.197,0
C1148,R110,2026-06-13,醫療器材,70574.0,0.445,0
C1148,R110,2026-07-21,個人護理,61733.0,0.179,0
C1149,R106,2025-02-08,OTC,29060.0,0.2,0
C1149,R106,2025-03-29,營養補充品,18864.0,0.196,0
C1149,R106,2025-04-28,醫療器材,13162.0,0.207,1
C1149,R106,2025-05-30,處方藥,17911.0,0.243,0
C1149,R106,2025-11-10,OTC,15917.0,0.202,1
C1149,R106,2026-01-08,處方藥,26512.0,0.208,1
C1149,R106,2026-03-16,營養補充品,11695.0,0.263,0
C1149,R106,2026-04-29,醫療器材,19177.0,0.249,1
C1149,R106,2026-05-11,處方藥,20603.0,0.343,1
C1149,R106,2026-06-16,個人護理,17939.0,0.164,0
C1150,R102,2025-02-24,醫療器材,56328.0,0.289,1
C1150,R102,2025-09-10,處方藥,42327.0,0.241,1
C1150,R102,2025-10-25,個人護理,54292.0,0.363,1
C1150,R102,2026-02-17,醫療器材,72648.0,0.326,0
C1150,R102,2026-07-15,處方藥,81348.0,0.347,1
C1151,R110,2025-02-17,個人護理,6499.0,0.356,1
C1151,R110,2026-03-04,醫療器材,7417.0,0.24,0
C1152,R108,2025-03-03,處方藥,15357.0,0.245,0
C1152,R108,2025-04-26,OTC,49190.0,0.22,0
C1152,R108,2025-06-13,處方藥,38517.0,0.197,0
C1152,R108,2025-08-17,處方藥,42128.0,0.314,0
C1152,R108,2025-11-17,營養補充品,39289.0,0.394,0
C1152,R108,2026-01-17,醫療器材,21790.0,0.363,1
C1152,R108,2026-03-29,醫療器材,35293.0,0.412,1
C1152,R108,2026-05-17,醫療器材,28365.0,0.437,0
C1152,R108,2026-06-28,醫療器材,41470.0,0.329,0
C1152,R108,2026-07-24,個人護理,24017.0,0.28,1
C1153,R108,2025-07-04,個人護理,17587.0,0.219,0
C1153,R108,2025-12-17,處方藥,12902.0,0.295,0
C1153,R108,2026-01-10,醫療器材,11459.0,0.29,1
C1153,R108,2026-05-30,營養補充品,14254.0,0.358,0
C1154,R100,2025-02-13,個人護理,42860.0,0.313,1
C1154,R100,2025-03-26,個人護理,50274.0,0.275,0
C1154,R100,2025-04-12,營養補充品,38685.0,0.319,0
C1154,R100,2025-08-01,個人護理,51724.0,0.262,1
C1154,R100,2025-09-08,OTC,51749.0,0.262,0
C1154,R100,2025-11-13,OTC,52208.0,0.202,1
C1154,R100,2026-01-06,營養補充品,25548.0,0.218,0
C1154,R100,2026-02-11,OTC,40746.0,0.206,1
C1154,R100,2026-03-08,醫療器材,34055.0,0.346,0
C1154,R100,2026-05-21,營養補充品,40667.0,0.394,0
C1154,R100,2026-06-20,個人護理,27357.0,0.181,0
C1155,R116,2025-03-27,營養補充品,21679.0,0.42,1
C1155,R116,2025-05-28,OTC,25484.0,0.185,1
C1155,R116,2026-03-30,個人護理,20986.0,0.208,1
C1155,R116,2026-06-05,醫療器材,22717.0,0.364,1
C1156,R108,2025-02-16,處方藥,26523.0,0.418,0
C1156,R108,2025-03-28,處方藥,22123.0,0.167,0
C1156,R108,2025-05-02,處方藥,29342.0,0.212,0
C1156,R108,2025-06-27,醫療器材,37866.0,0.154,1
C1156,R108,2025-11-20,OTC,30289.0,0.181,0
C1156,R108,2026-01-04,OTC,24626.0,0.394,1
C1156,R108,2026-04-29,OTC,28523.0,0.342,0
C1156,R108,2026-06-21,醫療器材,29212.0,0.345,0
C1156,R108,2026-07-17,營養補充品,28055.0,0.295,0
C1157,R107,2025-02-14,個人護理,56141.0,0.428,1
C1157,R107,2025-04-04,個人護理,55425.0,0.439,0
C1157,R107,2025-04-28,個人護理,72345.0,0.307,0
C1157,R107,2025-05-08,處方藥,91652.0,0.158,0
C1157,R107,2025-07-26,營養補充品,52313.0,0.248,0
C1157,R107,2025-09-21,OTC,43667.0,0.319,1
C1157,R107,2025-10-20,個人護理,55567.0,0.198,0
C1157,R107,2026-03-15,營養補充品,59996.0,0.383,0
C1157,R107,2026-05-07,營養補充品,50041.0,0.249,1
C1158,R112,2025-02-09,OTC,6145.0,0.328,1
C1158,R112,2025-04-10,醫療器材,9988.0,0.237,1
C1158,R112,2025-08-03,營養補充品,7764.0,0.302,0
C1158,R112,2025-10-23,醫療器材,8273.0,0.278,0
C1158,R112,2026-05-15,處方藥,9415.0,0.267,0
C1158,R112,2026-06-18,營養補充品,6963.0,0.228,0
C1158,R112,2026-07-12,處方藥,14029.0,0.242,0
C1159,R113,2025-02-11,處方藥,9622.0,0.233,0
C1159,R113,2025-05-30,醫療器材,28700.0,0.414,0
C1159,R113,2025-06-27,處方藥,25341.0,0.39,0
C1159,R113,2025-09-05,處方藥,21746.0,0.414,0
C1159,R113,2025-11-10,營養補充品,16364.0,0.174,0
C1159,R113,2026-01-01,個人護理,14619.0,0.353,0
C1159,R113,2026-01-09,營養補充品,22161.0,0.39,0
C1159,R113,2026-03-18,個人護理,30836.0,0.385,1
C1160,R111,2025-02-21,個人護理,45774.0,0.186,0
C1160,R111,2025-03-29,醫療器材,61773.0,0.162,0
C1160,R111,2025-07-03,醫療器材,33709.0,0.288,1
C1160,R111,2025-07-13,營養補充品,35396.0,0.168,0
C1160,R111,2025-08-19,處方藥,47922.0,0.305,1
C1160,R111,2025-11-21,處方藥,44259.0,0.321,1
C1160,R111,2026-01-06,營養補充品,55144.0,0.374,0
C1160,R111,2026-03-23,處方藥,26968.0,0.322,1
C1160,R111,2026-04-20,OTC,40915.0,0.401,0
C1160,R111,2026-05-14,營養補充品,39329.0,0.34,0
C1161,R102,2025-02-09,醫療器材,56210.0,0.161,1
C1161,R102,2025-03-29,處方藥,85756.0,0.294,1
C1161,R102,2025-05-18,處方藥,38572.0,0.385,0
C1161,R102,2025-06-14,醫療器材,49388.0,0.278,0
C1161,R102,2025-07-26,OTC,57332.0,0.157,1
C1161,R102,2025-08-20,醫療器材,82415.0,0.356,1
C1161,R102,2025-10-08,OTC,62073.0,0.319,0
C1161,R102,2026-03-16,醫療器材,84335.0,0.412,1
C1161,R102,2026-05-03,醫療器材,54807.0,0.4,0
C1161,R102,2026-07-14,醫療器材,72481.0,0.299,1
C1162,R101,2025-04-27,OTC,5498.0,0.313,0
C1162,R101,2025-07-05,處方藥,7779.0,0.242,0
C1162,R101,2025-10-30,個人護理,9293.0,0.268,1
C1162,R101,2025-12-29,OTC,5002.0,0.248,0
C1162,R101,2026-03-01,醫療器材,7593.0,0.427,0
C1162,R101,2026-04-26,醫療器材,7199.0,0.303,1
C1162,R101,2026-05-03,營養補充品,6236.0,0.336,1
C1162,R101,2026-07-06,OTC,8657.0,0.431,1
C1163,R114,2025-03-03,處方藥,96829.0,0.394,0
C1163,R114,2025-06-08,處方藥,77618.0,0.252,0
C1163,R114,2025-08-16,醫療器材,81025.0,0.352,0
C1163,R114,2025-10-23,OTC,62377.0,0.153,0
C1163,R114,2026-01-30,個人護理,51018.0,0.401,0
C1163,R114,2026-03-24,營養補充品,85508.0,0.294,1
C1163,R114,2026-05-24,營養補充品,59820.0,0.349,0
C1163,R114,2026-06-09,醫療器材,40657.0,0.246,0
C1163,R114,2026-07-07,處方藥,28288.0,0.447,0
C1164,R100,2025-05-03,營養補充品,54191.0,0.436,1
C1164,R100,2025-05-21,營養補充品,93018.0,0.449,0
C1164,R100,2025-06-22,個人護理,71038.0,0.403,0
C1164,R100,2025-09-06,營養補充品,76860.0,0.378,1
C1164,R100,2025-10-23,處方藥,78071.0,0.276,1
C1164,R100,2025-12-29,OTC,72563.0,0.314,0
C1164,R100,2026-03-08,OTC,89941.0,0.286,0
C1164,R100,2026-04-11,醫療器材,69142.0,0.241,0
C1164,R100,2026-05-19,營養補充品,62113.0,0.25,0
C1164,R100,2026-06-11,個人護理,93553.0,0.394,0
C1165,R108,2025-02-09,營養補充品,75001.0,0.288,0
C1165,R108,2025-03-21,營養補充品,64806.0,0.254,1
C1165,R108,2025-06-28,營養補充品,106370.0,0.417,0
C1165,R108,2025-07-11,營養補充品,75180.0,0.313,0
C1165,R108,2025-09-20,醫療器材,62533.0,0.177,0
C1165,R108,2025-10-24,醫療器材,53220.0,0.43,0
C1165,R108,2025-11-07,營養補充品,68766.0,0.297,0
C1165,R108,2026-03-11,個人護理,90509.0,0.406,0
C1165,R108,2026-04-05,處方藥,86928.0,0.339,0
C1165,R108,2026-06-22,OTC,69213.0,0.408,1
C1165,R108,2026-07-18,OTC,79558.0,0.28,1
C1166,R100,2025-02-14,OTC,5343.0,0.342,1
C1166,R100,2025-09-29,個人護理,4162.0,0.427,0
C1166,R100,2025-10-12,處方藥,4625.0,0.408,1
C1166,R100,2026-01-01,OTC,4125.0,0.34,0
C1166,R100,2026-01-17,醫療器材,3426.0,0.348,1
C1166,R100,2026-07-07,處方藥,3592.0,0.319,1
C1167,R108,2025-05-24,OTC,16763.0,0.392,0
C1167,R108,2025-09-01,醫療器材,15440.0,0.213,0
C1167,R108,2025-10-01,營養補充品,14933.0,0.262,0
C1167,R108,2025-12-24,營養補充品,12923.0,0.299,0
C1167,R108,2026-02-09,個人護理,8363.0,0.173,1
C1167,R108,2026-06-23,個人護理,15731.0,0.314,0
C1168,R108,2025-03-18,OTC,111141.0,0.423,0
C1168,R108,2025-07-21,醫療器材,51307.0,0.42,1
C1168,R108,2025-12-01,OTC,123660.0,0.418,0
C1168,R108,2026-02-28,醫療器材,126269.0,0.153,0
C1169,R114,2025-04-19,醫療器材,20422.0,0.428,0
C1169,R114,2025-07-13,營養補充品,15132.0,0.308,1
C1169,R114,2025-09-20,醫療器材,8086.0,0.252,0
C1169,R114,2025-11-24,營養補充品,20126.0,0.282,0
C1169,R114,2026-04-29,處方藥,11256.0,0.246,0
C1169,R114,2026-05-18,處方藥,6233.0,0.278,0
C1169,R114,2026-06-15,營養補充品,9426.0,0.407,0
C1169,R114,2026-07-24,醫療器材,9238.0,0.445,0
C1170,R108,2025-04-01,處方藥,7625.0,0.154,0
C1170,R108,2025-04-12,OTC,5485.0,0.243,0
C1170,R108,2025-06-18,OTC,5779.0,0.362,1
C1170,R108,2025-08-17,個人護理,4999.0,0.313,1
C1170,R108,2025-10-19,個人護理,6355.0,0.261,0
C1170,R108,2026-01-09,醫療器材,2173.0,0.225,0
C1170,R108,2026-02-16,營養補充品,5625.0,0.345,0
C1170,R108,2026-03-31,個人護理,3237.0,0.314,1
C1171,R102,2025-04-28,營養補充品,12611.0,0.255,1
C1171,R102,2025-09-19,OTC,13210.0,0.439,0
C1171,R102,2025-11-30,營養補充品,12188.0,0.404,0
C1171,R102,2026-04-18,營養補充品,2418.0,0.23,1
C1171,R102,2026-06-29,OTC,10399.0,0.254,1
C1172,R103,2025-02-25,OTC,13530.0,0.31,0
C1172,R103,2025-03-30,個人護理,12001.0,0.279,1
C1172,R103,2025-06-21,醫療器材,15731.0,0.255,0
C1172,R103,2025-09-03,OTC,7842.0,0.164,0
C1172,R103,2026-01-19,醫療器材,8264.0,0.417,1
C1172,R103,2026-03-07,OTC,4078.0,0.274,0
C1172,R103,2026-05-01,個人護理,7320.0,0.392,1
C1172,R103,2026-05-29,營養補充品,9656.0,0.368,0
C1172,R103,2026-06-21,營養補充品,14794.0,0.3,1
C1173,R105,2025-02-28,OTC,84811.0,0.294,1
C1173,R105,2025-03-17,個人護理,53361.0,0.189,0
C1173,R105,2025-04-18,處方藥,80317.0,0.426,0
C1173,R105,2025-05-11,OTC,63991.0,0.192,0
C1173,R105,2025-07-04,營養補充品,56329.0,0.208,1
C1173,R105,2025-08-21,處方藥,93754.0,0.398,0
C1173,R105,2026-03-25,處方藥,57708.0,0.368,0
C1174,R112,2025-02-26,個人護理,14673.0,0.322,0
C1174,R112,2025-05-03,OTC,17224.0,0.278,0
C1174,R112,2025-05-19,OTC,18397.0,0.368,1
C1174,R112,2025-06-25,醫療器材,11693.0,0.232,0
C1174,R112,2025-07-25,個人護理,17141.0,0.441,0
C1174,R112,2025-09-19,個人護理,15969.0,0.332,1
C1174,R112,2025-10-20,處方藥,25535.0,0.333,0
C1174,R112,2025-12-15,醫療器材,23778.0,0.38,0
C1174,R112,2026-01-17,OTC,20850.0,0.274,1
C1174,R112,2026-02-13,醫療器材,25437.0,0.296,1
C1174,R112,2026-06-20,OTC,31353.0,0.2,0
C1174,R112,2026-07-27,OTC,17176.0,0.419,0
C1175,R103,2025-02-12,醫療器材,5437.0,0.168,0
C1175,R103,2025-04-03,營養補充品,10757.0,0.16,0
C1175,R103,2025-07-03,個人護理,5664.0,0.231,0
C1175,R103,2025-07-22,個人護理,8383.0,0.184,0
C1175,R103,2026-02-19,個人護理,6464.0,0.299,1
C1175,R103,2026-03-19,個人護理,7664.0,0.155,0
C1175,R103,2026-05-18,OTC,833.0,0.269,0
C1176,R101,2025-02-19,營養補充品,98088.0,0.207,0
C1176,R101,2025-06-09,營養補充品,149000.0,0.438,0
C1176,R101,2025-07-20,醫療器材,121385.0,0.334,0
C1176,R101,2025-08-19,OTC,100364.0,0.213,0
C1176,R101,2025-09-19,OTC,69907.0,0.268,0
C1176,R101,2026-03-24,個人護理,161675.0,0.428,0
C1176,R101,2026-05-23,營養補充品,101423.0,0.353,0
C1177,R117,2025-03-13,處方藥,15704.0,0.346,1
C1177,R117,2025-05-03,OTC,20742.0,0.296,1
C1177,R117,2025-05-23,處方藥,13186.0,0.151,0
C1177,R117,2025-09-22,個人護理,15986.0,0.245,0
C1177,R117,2026-02-23,OTC,22944.0,0.42,0
C1177,R117,2026-05-17,個人護理,23109.0,0.204,0
C1178,R114,2025-05-20,營養補充品,110584.0,0.186,0
C1178,R114,2025-11-20,OTC,69504.0,0.206,0
C1178,R114,2025-12-09,OTC,69925.0,0.407,0
C1178,R114,2026-02-18,處方藥,78990.0,0.256,0
C1178,R114,2026-04-23,個人護理,31122.0,0.358,0
C1178,R114,2026-05-04,個人護理,59692.0,0.293,1
C1178,R114,2026-06-02,處方藥,23665.0,0.312,1
C1179,R108,2025-02-07,醫療器材,12804.0,0.155,0
C1179,R108,2025-07-05,處方藥,10249.0,0.215,1
C1179,R108,2025-08-27,營養補充品,17608.0,0.206,1
C1179,R108,2025-09-18,OTC,14920.0,0.173,1
C1179,R108,2026-01-18,營養補充品,14372.0,0.384,1
C1179,R108,2026-07-07,OTC,15871.0,0.399,1
C1180,R102,2025-05-25,營養補充品,4264.0,0.223,0
C1180,R102,2026-03-04,營養補充品,4856.0,0.297,0
C1180,R102,2026-06-26,個人護理,3627.0,0.342,0
C1181,R102,2025-04-26,處方藥,40703.0,0.341,0
C1181,R102,2025-06-05,OTC,70597.0,0.333,0
C1181,R102,2025-07-20,個人護理,49237.0,0.389,0
C1181,R102,2025-08-09,個人護理,38679.0,0.371,0
C1181,R102,2025-09-14,營養補充品,32711.0,0.343,1
C1181,R102,2025-11-18,醫療器材,65501.0,0.342,0
C1181,R102,2026-05-12,營養補充品,87556.0,0.215,1
C1181,R102,2026-06-29,醫療器材,44034.0,0.237,0
C1182,R116,2025-02-11,醫療器材,16241.0,0.391,1
C1182,R116,2025-03-19,醫療器材,11947.0,0.333,1
C1182,R116,2025-05-14,OTC,15021.0,0.3,0
C1182,R116,2025-06-25,OTC,15389.0,0.331,0
C1182,R116,2025-07-11,OTC,9237.0,0.425,0
C1182,R116,2025-08-25,處方藥,13862.0,0.43,0
C1182,R116,2025-09-24,處方藥,14337.0,0.197,1
C1182,R116,2025-11-29,醫療器材,16131.0,0.437,0
C1182,R116,2026-01-20,營養補充品,13409.0,0.318,0
C1182,R116,2026-06-07,OTC,3303.0,0.233,0
C1183,R116,2025-03-19,醫療器材,33839.0,0.298,0
C1183,R116,2025-04-27,個人護理,47368.0,0.294,0
C1183,R116,2025-07-28,營養補充品,41177.0,0.434,1
C1183,R116,2025-08-21,營養補充品,34589.0,0.358,0
C1183,R116,2025-11-25,處方藥,21380.0,0.41,0
C1183,R116,2025-12-05,OTC,46628.0,0.228,0
C1183,R116,2026-01-06,營養補充品,27749.0,0.389,0
C1183,R116,2026-02-08,營養補充品,33318.0,0.442,0
C1183,R116,2026-05-21,處方藥,12979.0,0.323,0
